1	1904	416	0	1
1	1920	416	0	1
1	1936	416	0	1
1	1952	416	0	1
1	1968	416	0	1
1	1984	416	0	1
1	2000	416	0	1
1	2016	416	0	1
1	2032	416	0	1
1	2048	416	0	1
1	2064	416	0	1
1	2080	416	0	1
1	2096	416	0	1
1	2112	416	0	1
1	2128	416	0	1
1	2144	416	0	1
1	2160	416	0	1
1	2176	416	0	1
1	2192	416	0	1
1	2208	416	0	1
1	2224	416	0	1
1	2240	416	0	1
1	2256	416	0	1
1	2272	416	0	1
1	2288	416	0	1
1	2304	416	0	1
1	2320	416	0	1
1	2336	416	0	1
1	2352	416	0	1
1	2368	416	0	1
1	2384	416	0	1
1	2400	416	0	1
1	2416	416	0	1
1	2432	416	0	1
1	2448	416	0	1
1	2464	416	0	1
1	2480	416	0	1
1	2496	416	0	1
1	2512	416	0	1
1	2528	416	0	1
1	2544	416	0	1
# --- question brick ---
142	528	384	42	42	0	0	0
142	640	368	42	42	0	0	0
# --- brick with flash animation ---
112	512	400	12	12
112	512	384	12	12
112	512	368	12	12
112	512	352	12	12
112	528	400	12	12
112	528	368	12	12
112	528	352	12	12
112	544	400	12	12
112	544	352	12	12
112	560	368	12	12
112	576	368	12	12
112	576	384	12	12
112	592	384	12	12
112	592	352	12	12
112	592	336	12	12
112	608	400	12	12
112	608	384	12	12
112	608	352	12	12
112	608	336	12	12
112	624	400	12	12
112	624	384	12	12
112	624	336	12	12
112	640	400	12	12
112	640	384	12	12
112	640	352	12	12
112	640	336	12	12
# --- woody brick ----
1	720	352	46	46
1	736	352	46	46
1	752	352	46	46
1	768	352	46	46
1	832	352	46	46
1	832	368	46	46
1	832	384	46	46
1	832	400	46	46
1	960	368	46	46
1	960	384	46	46
1	960	400	46	46
1	1088	352	46	46
1	1088	368	46	46
1	1088	384	46	46
1	1088	400	46	46
1	1216	352	46	46
1	1216	368	46	46
1	1216	384	46	46
1	1216	400	46	46
# ---- cloudy brick ----
4	2064	0	26
4	2080	0	26
4	2096	0	26
4	2112	0	26
4	2128	0	26
4	2144	0	26
# --- Pipe --- 
1	2096	16	13	10
1	2112	16	14	10
1	2096	32	13	10
1	2112	32	14	10
1	2096	48	13	10
1	2112	48	14	10
1	2096	64	13	10
1	2112	64	14	10
1	2096	80	10	10
1	2112	80	11	10
# === Block Line === 
4	176	400	19
4	176	384	15
4	192	400	20
4	192	384	16
4	208	400	20
4	208	384	16
4	224	400	21
4	224	384	17
4	224	336	52
4	224	352	102
4	240	336	53
4	240	352	103
4	256	336	53
4	256	352	103
4	272	336	54
4	272	352	91
4	1552	368	15
4	1552	384	19
4	1568	368	16
4	1568	384	20
4	1584	368	16
4	1584	384	20
4	1600	368	16
4	1600	384	20
4	1616	368	17
4	1616	384	21
4	1568	272	33
4	1568	288	91
4	1584	272	34
4	1584	288	92
4	1600	272	34
4	1600	288	92
4	1616	272	35
4	1616	288	93
4	1648	336	43
4	1648	352	106
4	1664	336	44
4	1664	352	104
4	1680	336	44
4	1680	352	104
4	1696	336	45
4	1696	352	105
4	1728	304	52
4	1728	320	102
4	1744	304	53
4	1744	320	103
4	1760	304	53
4	1760	320	103
4	1776	304	54
4	1776	320	90
4	1760	352	33
4	1760	368	91
4	1776	352	34
4	1776	368	92
4	1792	352	34
4	1792	368	92
4	1808	352	34
4	1808	368	92
4	1824	352	35
4	1824	368	93
4	1856	320	15
4	1856	336	19
4	1872	320	16
4	1872	336	20
4	1888	320	16
4	1888	336	20
4	1904	320	17
4	1904	336	21
4	1936	288	52
4	1936	304	63
4	1936	320	63
4	1936	336	63
4	1936	352	63
4	1936	368	63
4	1936	384	63
4	1936	400	102
4	1952	288	53
4	1952	304	64
4	1952	320	64
4	1952	336	64
4	1952	352	64
4	1952	368	64
4	1952	384	64
4	1952	400	103
4	1968	288	54
4	1968	304	65
4	1968	320	65
4	1968	336	65
4	1968	352	65
4	1968	368	65
4	1968	384	65
4	1968	400	90
# === Coin ===
6	1008	320	6	6
6	1024	320	6	6
6	1040	320	6	6
6	1136	320	6	6
6	1152	320	6	6
6	1168	320	6	6
6	1584	336	6	6
6	1664	304	6	6
6	1728	272	6	6
6	1744	272	6	6
6	1760	272	6	6
# === Koopas === 
# --- Red ---
3	624	304	3	1
3	1664	304	3	1
# --- Green ---
3	208	389	30	0
3	800	389	30	0
3	1920	389	30	0
