32	27	160	10	11	110
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27	27	27	27	27	27	1	1	1	1	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28	29	30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31	32	33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28	29	30	1	1	1	1	1	1	1	1	1	1	1	1	28	29	29	29	30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	35	35	36	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41	42	1	1	1	1	1	1	1	31	32	33	1	1	1	1	1	1	1	1	1	1	1	1	31	32	32	32	33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41	42	1	1	1	1	1	1	1	1	1	92	93	93	94	23	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	53	54	54	55	19	1	1	1	1	1	1	1	41	42	1	1	1	1	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48	49	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48	49	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48	49	42	1	28	29	29	30	1	1	1	24	25	25	25	26	1	1	1	1	1	53	54	54	55	19	1	1	1	1	1	1	1	1	64	65	65	66	23	1	1	1	1	1	1	1	48	49	42	1	1	1	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1	1	1	1	1	1	1	28	29	29	30	1	1	1	1	1	1	1	1	1	1	1	1	48	56	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48	56	57	1	1	1	1	1	1	1	1	1	1	28	29	29	30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48	56	57	1	31	32	32	33	1	1	1	1	1	1	1	1	1	1	1	1	1	103	104	104	91	23	1	1	1	16	17	17	18	19	64	65	65	66	23	1	1	1	1	1	1	1	48	56	57	1	1	1	2	3	3	3	3	3	3	58	59	3	3	3	60	61	62	3	3	3	3	3	3
1	1	1	1	1	1	1	31	32	32	33	1	1	1	53	54	54	55	19	1	1	1	41	67	56	57	1	1	1	1	1	1	109	1	1	1	1	13	13	13	13	1	41	67	56	57	1	1	1	1	1	1	1	1	1	1	31	32	32	33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41	67	56	57	1	1	1	1	1	1	1	1	1	1	1	1	1	44	45	45	46	19	24	25	25	25	26	1	1	1	20	21	21	22	23	64	65	65	66	23	1	1	1	1	1	1	41	67	56	57	1	1	1	2	3	3	3	3	3	69	3	69	3	3	3	70	71	72	3	3	3	3	3	3
1	1	1	1	1	1	1	1	1	1	1	1	1	1	103	104	104	91	23	1	1	41	67	56	56	57	1	1	1	1	1	1	13	13	13	1	1	13	13	1	13	41	67	56	56	47	47	47	47	1	1	1	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	47	1	1	41	42	1	1	1	47	1	1	1	1	1	1	1	1	41	67	56	56	57	1	1	1	1	1	1	1	1	1	1	1	1	1	107	105	105	106	23	1	1	34	35	35	35	36	19	24	25	25	25	26	64	65	65	66	23	1	1	1	1	1	41	67	56	56	57	1	1	1	2	3	3	3	3	3	69	3	58	59	3	3	79	80	81	3	3	3	3	3	3
1	1	1	1	1	1	1	1	1	1	1	1	1	1	24	25	25	25	26	1	1	48	56	56	56	57	1	1	1	1	109	1	13	13	109	13	13	1	1	1	43	48	56	56	56	57	1	1	1	1	1	1	47	1	1	41	42	1	1	1	47	1	1	1	1	1	1	1	47	1	41	67	57	41	42	1	47	42	1	1	1	1	1	1	1	48	56	56	56	57	1	1	1	1	1	1	1	16	17	17	17	18	19	24	25	25	25	26	1	1	92	93	93	93	94	23	1	1	1	1	1	64	65	65	66	23	1	1	1	41	42	48	56	56	56	57	1	1	1	2	3	3	3	3	3	69	3	3	69	3	3	3	3	3	3	3	3	58	59	3
1	1	1	1	1	1	1	1	1	1	1	16	17	17	18	19	1	1	1	1	1	48	56	56	56	49	42	1	1	1	1	1	13	43	1	1	13	13	13	13	13	48	56	56	56	49	42	1	1	1	1	1	47	1	1	48	49	42	1	1	47	1	1	1	1	1	1	1	47	1	48	49	67	56	57	1	47	49	42	1	1	1	1	1	1	48	56	56	56	49	42	1	1	1	1	1	1	20	21	21	21	22	23	1	1	1	1	1	1	1	24	25	25	25	25	26	1	1	1	1	1	64	65	65	66	23	1	1	1	48	49	67	56	56	56	49	42	1	1	2	3	3	3	3	3	69	3	3	58	59	3	3	3	3	3	3	69	3	69	3
1	1	1	1	88	88	88	88	1	1	1	20	21	21	22	23	1	1	1	1	1	48	56	56	56	56	57	1	1	88	88	1	13	13	13	1	1	1	13	13	13	48	56	56	56	56	57	1	1	1	1	1	47	1	41	67	56	57	88	1	47	1	1	1	88	88	88	1	47	1	48	56	56	56	57	41	47	56	57	1	1	1	1	1	1	48	56	56	56	56	57	1	1	1	1	1	1	24	25	25	25	25	26	88	88	88	88	88	88	1	1	1	1	1	1	1	88	88	1	1	1	103	104	104	91	23	1	1	41	67	56	56	56	56	56	56	57	1	1	2	3	3	3	3	3	58	59	3	3	69	3	3	3	3	3	3	58	59	69	3
96	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	1	96	97	97	97	97	97	97	97	97	97	97	1	96	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97
